bm25_score,semantic_score,cross_encoder_score,rrf_score,phase_numeric,is_recruiting,is_active,enrollment_log,condition_exact_match,title_query_overlap,has_eligibility,query_id,nct_id,relevance
70.31171,0.0,0.5003058755446964,0.014705882352941176,2.0,0.0,0.0,1.3862943611198906,1.0,0.8571428571428571,1.0,0,NCT02269670,1
55.58506,0.0,0.5014240518124277,0.003367003367003367,1.0,1.0,0.0,2.9444389791664403,1.0,0.5714285714285714,1.0,0,NCT06691035,2
0.0,0.0,0.7279650972529165,0.0,0.0,0.0,0.0,5.564520407322694,1.0,0.14285714285714285,1.0,0,NCT01765049,2
69.26664,0.0,0.5002894539761172,0.014285714285714285,1.0,0.0,1.0,4.007333185232471,1.0,0.8571428571428571,1.0,0,NCT03988595,1
0.0,0.443646639585495,0.5003062930680917,0.006711409395973154,2.0,0.0,1.0,2.1972245773362196,1.0,0.42857142857142855,1.0,0,NCT05150652,2
69.25057,0.47157618403434753,0.5158788902899659,0.022856436866814926,2.0,0.0,0.0,5.017279836814924,1.0,0.8571428571428571,1.0,0,NCT07195227,2
0.0,0.0,0.5003292328144038,0.0,2.0,1.0,0.0,5.82600010738045,1.0,0.2857142857142857,1.0,0,NCT05205200,2
66.12165,0.5157250761985779,0.5026179073036521,0.022657450076804916,2.0,0.0,0.0,4.997212273764115,1.0,0.8571428571428571,1.0,0,NCT03644186,2
64.50297,0.5309245586395264,0.7184246063788292,0.022424242424242423,2.0,0.0,0.0,2.8903717578961645,1.0,0.42857142857142855,1.0,0,NCT03874325,1
61.47646,0.5617355704307556,0.6982410719398677,0.021461320846746658,2.0,1.0,0.0,5.929589143389895,1.0,0.5714285714285714,1.0,0,NCT04569747,1
57.080715,0.5352119207382202,0.7227043758725766,0.017857142857142856,3.0,0.0,1.0,6.251903883165888,1.0,0.8571428571428571,1.0,0,NCT02947685,2
66.36658,0.4232078790664673,0.5004380775542346,0.01645870469399881,2.5,0.0,0.0,3.58351893845611,1.0,0.8571428571428571,1.0,0,NCT02692755,3
52.056786,0.643970251083374,0.7301888817118128,0.018797288776796976,3.0,0.0,0.0,3.7376696182833684,1.0,0.5714285714285714,1.0,0,NCT03462251,3
0.0,0.5896114110946655,0.7188760345596203,0.016129032258064516,0.0,0.0,0.0,3.9889840465642745,1.0,0.0,1.0,0,NCT04161833,2
0.0,0.5777112245559692,0.5030152956025408,0.015873015873015872,2.0,0.0,0.0,5.293304824724492,1.0,0.14285714285714285,1.0,0,NCT03809988,2
0.0,0.5753414630889893,0.5845518953019088,0.015625,3.0,1.0,0.0,6.90875477931522,1.0,0.5714285714285714,1.0,0,NCT07085767,3
63.194202,0.44864678382873535,0.5016036743488245,0.01546268656716418,2.0,0.0,0.0,2.4849066497880004,1.0,0.5714285714285714,1.0,0,NCT04720664,1
52.310524,0.5648461580276489,0.7296565863228356,0.017847669571807504,3.0,0.0,0.0,4.955827057601261,1.0,0.5714285714285714,1.0,0,NCT03969121,3
0.0,0.5627553462982178,0.5008142788214953,0.015151515151515152,2.0,0.0,0.0,4.127134385045092,1.0,0.42857142857142855,1.0,0,NCT02997995,2
50.948864,0.559590220451355,0.7276899621853742,0.01686105476673428,2.0,0.0,0.0,5.056245805348308,1.0,0.42857142857142855,1.0,0,NCT02387099,2
49.37116,0.5489962100982666,0.7289322330856352,0.016379546076018596,0.0,0.0,0.0,3.7376696182833684,1.0,0.2857142857142857,1.0,0,NCT03407768,2
62.506737,0.4461857080459595,0.7300558257823463,0.0144004144004144,3.0,0.0,0.0,6.137727054086234,1.0,0.5714285714285714,1.0,0,NCT01602380,3
0.0,0.5481502413749695,0.7290603155858667,0.014285714285714285,2.0,0.0,1.0,3.5263605246161616,1.0,0.0,1.0,0,NCT01984138,2
65.575516,0.40387576818466187,0.681134694281086,0.014095132216310648,2.0,0.0,0.0,1.791759469228055,1.0,0.8571428571428571,1.0,0,NCT00461773,2
74.325424,0.0,0.7170718042939208,0.016129032258064516,1.5,0.0,0.0,3.4339872044851463,1.0,1.0,1.0,1,NCT02845856,3
72.752174,0.0,0.7302486253883008,0.015625,1.5,0.0,0.0,3.044522437723423,1.0,1.0,1.0,1,NCT03007875,3
67.765526,0.0,0.7300486838236501,0.012345679012345678,0.0,1.0,0.0,3.044522437723423,1.0,1.0,1.0,1,NCT06567704,3
63.925842,0.0,0.7265309248937872,0.01020408163265306,0.0,0.0,0.0,6.959398512133975,1.0,0.6666666666666666,1.0,1,NCT05023746,1
64.54474,0.0,0.5246602545009824,0.010638297872340425,0.0,1.0,0.0,4.61512051684126,1.0,0.8333333333333334,1.0,1,NCT06428422,3
57.754795,0.0,0.7299690922637356,0.006060606060606061,0.0,1.0,0.0,5.707110264748875,1.0,0.6666666666666666,1.0,1,NCT00682032,2
68.40189,0.5339382886886597,0.7302769560982683,0.01899335232668566,0.0,0.0,0.0,5.303304908059076,1.0,1.0,1.0,1,NCT04835025,2
59.83974,0.0,0.5007423629069541,0.007518796992481203,0.0,1.0,0.0,6.803505257608338,1.0,0.6666666666666666,1.0,1,NCT02511288,1
70.148796,0.0,0.730256621108197,0.013888888888888888,1.5,0.0,0.0,3.4339872044851463,1.0,1.0,1.0,1,NCT02843815,3
65.362,0.0,0.5003177974876478,0.011235955056179775,2.0,1.0,0.0,4.189654742026425,1.0,0.8333333333333334,1.0,1,NCT07149363,0
56.166943,0.0,0.726242122211181,0.004739336492890996,0.0,0.0,0.0,1.9459101490553132,1.0,0.6666666666666666,1.0,1,NCT00681512,1
55.355274,0.5739388465881348,0.7297706305297825,0.012365591397849462,0.0,0.0,1.0,6.763884908562435,1.0,0.6666666666666666,1.0,1,NCT03299478,1
55.512566,0.45368802547454834,0.7301527590436928,0.006255373655489463,2.0,0.0,0.0,2.5649493574615367,1.0,0.8333333333333334,1.0,1,NCT00654030,3
62.92756,0.0,0.5409745552458622,0.008928571428571428,2.0,0.0,0.0,4.23410650459726,1.0,0.8333333333333334,1.0,1,NCT03432156,3
56.05025,0.0,0.7260857419626908,0.004672897196261682,1.0,0.0,0.0,3.044522437723423,1.0,0.8333333333333334,1.0,1,NCT02956551,3
57.0033,0.0,0.7284910545920833,0.0055248618784530384,4.0,1.0,0.0,3.4339872044851463,1.0,0.8333333333333334,1.0,1,NCT06357598,3
76.51537,0.6511033177375793,0.7300225935184221,0.02938045560996381,0.0,0.0,0.0,4.61512051684126,1.0,0.8333333333333334,1.0,1,NCT07267000,3
73.470406,0.5190106630325317,0.7301486604079517,0.02105436302327494,0.0,0.0,0.0,4.672828834461906,1.0,0.8333333333333334,1.0,1,NCT04589013,3
0.0,0.0,0.5167192802789955,0.0,2.0,0.0,0.0,1.3862943611198906,1.0,0.5,1.0,1,NCT01752023,1
64.7191,0.5090503096580505,0.7303486257058229,0.015360983102918589,2.0,0.0,1.0,4.110873864173311,1.0,0.8333333333333334,1.0,1,NCT04699721,3
72.603294,0.0,0.7302460657870626,0.015384615384615385,0.0,1.0,0.0,5.231108616854587,1.0,0.8333333333333334,1.0,1,NCT04777175,3
